OTU,sampleName,OTUsize,dilution,sample,readSpikeSum,inputDNA,added.lysis.buffer.ml.,WEIGHT.g.,period,lysis.batch,aliquot,lysisBufferFrac,FSL,sample2,fittedOTUsize,fittedFSL
OTU27,123545.M1.S1.A,161,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,398.224663658218,Sample 1,-0.383360081588111,-0.510911354885153
OTU274,123545.M1.S1.A,345,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,853.338564981895,Sample 1,-0.393898383811674,-0.246288914356611
OTU275,123545.M1.S1.A,234,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,578.786157118155,Sample 1,-0.390535090230739,-0.268200970702515
OTU279,123545.M1.S1.A,185,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,457.587346439567,Sample 1,-0.390129587730188,-0.284147156004742
OTU28,123545.M1.S1.A,41,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,101.411249751472,Sample 1,-0.352523472757551,-0.425531173986576
OTU29,123545.M1.S1.A,82,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,202.822499502943,Sample 1,-0.353827592939622,-0.374247292749544
OTU3,123545.M1.S1.A,6530,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,16151.5966067588,Sample 1,-0.385716485949316,-0.584664721603246
OTU30,123545.M1.S1.A,18,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,44.5220120860119,Sample 1,-0.350236837068831,-0.51545199164189
OTU306,123545.M1.S1.A,68,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,168.194267880489,Sample 1,-0.388567416347439,-0.329642068962132
OTU307,123545.M1.S1.A,197,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,487.268687830242,Sample 1,-0.390145719538926,-0.283512780603677
OTU31,123545.M1.S1.A,78,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,192.928719039385,Sample 1,-0.353272973729042,-0.396057418931323
OTU313,123545.M1.S1.A,170,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,420.485669701224,Sample 1,-0.389794987601841,-0.297305140583056
OTU32,123545.M1.S1.A,43,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,106.358139983251,Sample 1,-0.352229854874154,-0.437077552049133
OTU321,123545.M1.S1.A,136,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,336.388535760979,Sample 1,-0.390158431808811,-0.283012876877075
OTU326,123545.M1.S1.A,140,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,346.282316224537,Sample 1,-0.390344485318178,-0.275696414629664
OTU328,123545.M1.S1.A,348,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,860.758900329564,Sample 1,-0.391157484049361,-0.243725641575888
OTU33,123545.M1.S1.A,24,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,59.3626827813492,Sample 1,-0.35161065495661,-0.461427282595329
OTU333,123545.M1.S1.A,183,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,452.640456207788,Sample 1,-0.391014171559704,-0.249361334359815
OTU342,123545.M1.S1.A,105,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,259.711737168403,Sample 1,-0.389889077396267,-0.293605105947358
OTU356,123545.M1.S1.A,45,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,111.30503021503,Sample 1,-0.389931500134172,-0.324885392591141
OTU365,123545.M1.S1.A,126,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,311.654084602083,Sample 1,-0.390586963524541,-0.367428926342072
OTU368,123545.M1.S1.A,11,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,27.2078962747851,Sample 1,-0.36459112895354,-0.363049695260492
OTU37,123545.M1.S1.A,22,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,54.4157925495701,Sample 1,-0.351565052138784,-0.463220590854494
OTU371,123545.M1.S1.A,90,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,222.61006043006,Sample 1,-0.390010951752967,-0.288812457140368
OTU374,123545.M1.S1.A,82,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,202.822499502943,Sample 1,-0.389826447756661,-0.29606798555273
OTU375,123545.M1.S1.A,486,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,1202.09432632232,Sample 1,-0.390316276795288,-0.276805700842558
OTU376,123545.M1.S1.A,100,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,247.344511588955,Sample 1,-0.390307259686401,-0.27716029419025
OTU377,123545.M1.S1.A,41,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,101.411249751472,Sample 1,-0.389886517305099,-0.426278941159792
OTU38,123545.M1.S1.A,4453,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,11014.2511010562,Sample 1,-0.395515155367084,-0.209516465924664
OTU384,123545.M1.S1.A,93,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,230.030395777728,Sample 1,-0.390155885660656,-0.283113002894117
OTU386,123545.M1.S1.A,153,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,378.437102731101,Sample 1,-0.382377316138844,-0.287296530466276
OTU389,123545.M1.S1.A,75,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,185.508383691716,Sample 1,-0.38981185434861,-0.29664186410746
OTU390,123545.M1.S1.A,102,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,252.291401820734,Sample 1,-0.389625824256927,-0.303957405466014
OTU396,123545.M1.S1.A,65,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,160.773932532821,Sample 1,-0.421356580893513,-0.42778763092423
OTU397,123545.M1.S1.A,109,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,269.605517631961,Sample 1,-0.390213685831864,-0.280840039745072
OTU4,123545.M1.S1.A,39307,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,97223.7071702706,Sample 1,-0.393594379535478,-0.274870452160144
OTU406,123545.M1.S1.A,104,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,257.238292052513,Sample 1,-0.391440519719586,-0.301818488662874
OTU409,123545.M1.S1.A,68,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,168.194267880489,Sample 1,-0.389143835142458,-0.32291138903577
OTU416,123545.M1.S1.A,199,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,492.215578062021,Sample 1,-0.39056238827717,-0.259521892950049
OTU43,123545.M1.S1.A,11,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,27.2078962747851,Sample 1,-0.372347300060913,-0.716550311878991
OTU430,123545.M1.S1.A,38,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,93.9909144038029,Sample 1,-0.389125555185553,-0.32363023930113
OTU432,123545.M1.S1.A,100,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,247.344511588955,Sample 1,-0.39094785118775,-0.251969350189675
OTU438,123545.M1.S1.A,67,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,165.7208227646,Sample 1,-0.389940836431958,-0.420085572448997
OTU44,123545.M1.S1.A,6380,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,15780.5798393753,Sample 1,-0.396361533465348,-0.176233065767368
OTU443,123545.M1.S1.A,44,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,108.83158509914,Sample 1,-0.389456417515494,-0.310619241796611
OTU448,123545.M1.S1.A,55,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,136.039481373925,Sample 1,-0.390010224635344,-0.288841050681133
OTU449,123545.M1.S1.A,85,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,210.242834850612,Sample 1,-0.390022039292314,-0.288376445138463
OTU450,123545.M1.S1.A,52,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,128.619146026257,Sample 1,-0.374774805850438,-0.309382752775984
OTU454,123545.M1.S1.A,44,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,108.83158509914,Sample 1,-0.389627316913377,-0.303898707489262
OTU459,123545.M1.S1.A,34,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,84.0971339402447,Sample 1,-0.390494645826312,-0.361297377116355
OTU460,123545.M1.S1.A,46,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,113.778475330919,Sample 1,-0.389679566510765,-0.301844017910643
OTU474,123545.M1.S1.A,44,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,108.83158509914,Sample 1,-0.312410833732905,-0.269730389448248
OTU48,123545.M1.S1.A,15,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,37.1016767383433,Sample 1,-0.35166664288252,-0.459225585096467
OTU482,123545.M1.S1.A,32,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,79.1502437084656,Sample 1,-0.425513902856409,-0.436669631814669
OTU5,123545.M1.S1.A,852,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,2107.3752387379,Sample 1,-0.354167481128627,-0.360881357800841
OTU50,123545.M1.S1.A,20,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,49.468902317791,Sample 1,-0.352470475658045,-0.427615258716114
OTU501,123545.M1.S1.A,40,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,98.937804635582,Sample 1,-0.391106764918187,-0.278668686160119
OTU506,123545.M1.S1.A,10,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,24.7344511588955,Sample 1,-0.362411726664565,-0.390182107774706
OTU51,123545.M1.S1.A,18706,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,46268.2643378299,Sample 1,-0.397885506312836,-0.116722698090358
OTU515,123545.M1.S1.A,17,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,42.0485669701224,Sample 1,-0.371514970908873,-0.478301088034824
OTU534,123545.M1.S1.A,35,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,86.5705790561343,Sample 1,-0.389991705805988,-0.289569294487511
OTU536,123545.M1.S1.A,49,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,121.198810678588,Sample 1,-0.390715032527437,-0.261124828871266
OTU537,123545.M1.S1.A,18,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,44.5220120860119,Sample 1,-0.388777582820627,-0.33731408046997
OTU54,123545.M1.S1.A,42,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,103.884694867361,Sample 1,-0.352064744152516,-0.362629687689713
OTU553,123545.M1.S1.A,15,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,37.1016767383433,Sample 1,-0.372681215687304,-0.419126835382743
OTU56,123545.M1.S1.A,792,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,1958.96853178452,Sample 1,-0.389551244776419,-0.417238007139514
OTU575,123545.M1.S1.A,33,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,81.6236888243552,Sample 1,-0.38954886132727,-0.306983934614456
OTU58,123545.M1.S1.A,8094,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,20020.06476801,Sample 1,-0.397231582758331,-0.142437918488312
OTU59,123545.M1.S1.A,17618,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,43577.1560517421,Sample 1,-0.39572292102434,-0.183846263810713
OTU593,123545.M1.S1.A,47,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,116.251920446809,Sample 1,-0.390323961471195,-0.276503504762735
OTU6,123545.M1.S1.A,641,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,1585.4783192852,Sample 1,-0.353767814649745,-0.376598044436944
OTU621,123545.M1.S1.A,16,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,39.5751218542328,Sample 1,-0.376712147144223,-0.415677962455292
OTU637,123545.M1.S1.A,11,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,27.2078962747851,Sample 1,-0.388860422286606,-0.334056459436753
OTU638,123545.M1.S1.A,28,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,69.2564632449074,Sample 1,-0.309187173054254,-0.212194207268057
OTU64,123545.M1.S1.A,16,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,39.5751218542328,Sample 1,-0.363420709391652,-0.438510949281649
OTU645,123545.M1.S1.A,24,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,59.3626827813492,Sample 1,-0.470920581844389,-0.388759183871186
OTU65,123545.M1.S1.A,473,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,1169.93953981576,Sample 1,-0.387172601170719,-0.433377729978326
OTU662,123545.M1.S1.A,15,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,37.1016767383433,Sample 1,-0.307791680678407,-0.26707125483928
OTU69,123545.M1.S1.A,26,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,64.3095730131283,Sample 1,-0.385550447014573,-0.601792804972195
OTU7,123545.M1.S1.A,42,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,103.884694867361,Sample 1,-0.381528843719502,-0.74590855267849
OTU71,123545.M1.S1.A,2249,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,5562.7780656356,Sample 1,-0.364820027679565,-0.198781119944602
OTU73,123545.M1.S1.A,155,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,383.38399296288,Sample 1,-0.391890232895269,-0.427066874253927
OTU74,123545.M1.S1.A,5621,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,13903.2349964152,Sample 1,-0.373664592648248,-0.106889478470047
OTU759,123545.M1.S1.A,19,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,46.9954572019015,Sample 1,-0.309078056038221,-0.220861013288685
OTU764,123545.M1.S1.A,10,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,24.7344511588955,Sample 1,-0.405671211819676,-0.32747581663101
OTU77,123545.M1.S1.A,6563,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,16233.2202955831,Sample 1,-0.397886025711859,-0.116702272980659
OTU789,123545.M1.S1.A,18,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,44.5220120860119,Sample 1,-0.34798089952005,-0.23444494555284
OTU79,123545.M1.S1.A,3172,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,7845.76790760165,Sample 1,-0.396727424053794,-0.162263710224044
OTU8,123545.M1.S1.A,229,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,566.418931538707,Sample 1,-0.35279056658328,-0.415027841374929
OTU80,123545.M1.S1.A,12642,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,31269.2931550757,Sample 1,-0.382352477536629,-0.162486106951947
OTU806,123545.M1.S1.A,12,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,29.6813413906746,Sample 1,-0.309053372117802,-0.217455862925883
OTU81,123545.M1.S1.A,442,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,1093.26274122318,Sample 1,-0.390240356593105,-0.369268816647575
OTU85,123545.M1.S1.A,1973,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,4880.10721365008,Sample 1,-0.393382893379137,-0.310026347467355
OTU860,123545.M1.S1.A,11,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,27.2078962747851,Sample 1,-0.360239343211663,-0.274153769615775
OTU88,123545.M1.S1.A,6992,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,17294.3282502997,Sample 1,-0.394578641139042,-0.237172863512624
OTU9,123545.M1.S1.A,124,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,306.707194370304,Sample 1,-0.351960149454904,-0.447683584284467
OTU90,123545.M1.S1.A,5525,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,13665.7842652898,Sample 1,-0.372947686134071,-0.142715547486257
OTU96,123545.M1.S1.A,6868,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,16987.6210559294,Sample 1,-0.397586445622906,-0.128483111828247
OTU97,123545.M1.S1.A,6084,A,123545.M1.S1,9220.94444444445,1,13.5,2.31,1,5,0.6,0.0444444444444444,15048.440085072,Sample 1,-0.37584684362276,-0.173145341237534
OTU10,123545.M1.S1.B,200,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,221.37711247479,Sample 1,-0.352999691436827,-0.473501544958567
OTU1004,123545.M1.S1.B,13,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,14.3895123108614,Sample 1,-0.309725758734121,-0.236068039837294
OTU1020,123545.M1.S1.B,10,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,11.0688556237395,Sample 1,-0.386990483870717,-0.33953432297442
OTU106,123545.M1.S1.B,3452,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,3820.96896131488,Sample 1,-0.381383526097905,-0.175803068438754
OTU108,123545.M1.S1.B,3059,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,3385.96293530192,Sample 1,-0.370742157629961,-0.295972429173299
OTU109,123545.M1.S1.B,3174,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,3513.25477497493,Sample 1,-0.360471203635439,-0.160633909038356
OTU11,123545.M1.S1.B,178,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,197.025630102564,Sample 1,-0.352183256340956,-0.505607451353405
OTU110,123545.M1.S1.B,4524,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,5007.55028417976,Sample 1,-0.426578798701297,-0.2162532527864
OTU111,123545.M1.S1.B,3389,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,3751.23517088533,Sample 1,-0.389146214763578,-0.170729087782424
OTU114,123545.M1.S1.B,1285,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,1422.34794765053,Sample 1,-0.394544944268781,-0.291352068728824
OTU118,123545.M1.S1.B,96,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,106.261013987899,Sample 1,-0.387309545270152,-0.494689906021239
OTU12,123545.M1.S1.B,171262,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,189567.435183288,Sample 1,-0.399456827843297,-0.112784502699876
OTU120,123545.M1.S1.B,2885,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,3193.36484744885,Sample 1,-0.426407831906631,-0.21363426304997
OTU125,123545.M1.S1.B,747,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,826.843515093343,Sample 1,-0.391147614508646,-0.340996002678831
OTU126,123545.M1.S1.B,1949,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,2157.31996106683,Sample 1,-0.331244181878503,-0.203700350028264
OTU129,123545.M1.S1.B,2373,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,2626.63943951339,Sample 1,-0.398114326856805,-0.303205808763968
OTU13,123545.M1.S1.B,435,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,481.495219632669,Sample 1,-0.379782694994735,-0.581545512632854
OTU130,123545.M1.S1.B,2592,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,2869.04737767329,Sample 1,-0.396214034896613,-0.265390542399594
OTU136,123545.M1.S1.B,4555,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,5041.86373661335,Sample 1,-0.369743227240918,-0.148265020345421
OTU139,123545.M1.S1.B,2799,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,3098.17268908469,Sample 1,-0.378903367896162,-0.210446395418648
OTU143,123545.M1.S1.B,315,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,348.668952147795,Sample 1,-0.391731531427299,-0.390400184621117
OTU144,123545.M1.S1.B,160,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,177.101689979832,Sample 1,-0.361196555721919,-0.487319683351925
OTU15,123545.M1.S1.B,452,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,500.312274193027,Sample 1,-0.354695039440717,-0.406832823100372
OTU157,123545.M1.S1.B,279,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,308.821071902333,Sample 1,-0.407991212474781,-0.411337233673982
OTU159,123545.M1.S1.B,54,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,59.7718203681934,Sample 1,-0.38545788084121,-0.645251026286867
OTU163,123545.M1.S1.B,1360,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,1505.36436482858,Sample 1,-0.391386014057199,-0.301436247062574
OTU18,123545.M1.S1.B,115,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,127.291839673005,Sample 1,-0.354006682458899,-0.433902120999108
OTU180,123545.M1.S1.B,1087,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,1203.18460630049,Sample 1,-0.402910010176435,-0.286440838569643
OTU186,123545.M1.S1.B,654,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,723.903157792565,Sample 1,-0.39374077129347,-0.337352448221699
OTU189,123545.M1.S1.B,750,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,830.164171780464,Sample 1,-0.393350614682038,-0.3156852492497
OTU19,123545.M1.S1.B,166783,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,184609.694749415,Sample 1,-0.399811346991445,-0.0988432125182966
OTU193,123545.M1.S1.B,176,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,194.811858977816,Sample 1,-0.390286694181864,-0.427636117545337
OTU200,123545.M1.S1.B,1027,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,1136.77147255805,Sample 1,-0.391446299716739,-0.299065543314002
OTU201,123545.M1.S1.B,1341,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,1484.33353914347,Sample 1,-0.414690819385053,-0.292678606451347
OTU208,123545.M1.S1.B,650,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,719.475615543069,Sample 1,-0.391525437630269,-0.295953484000232
OTU21,123545.M1.S1.B,99,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,109.581670675021,Sample 1,-0.354143445246804,-0.428523991997645
OTU215,123545.M1.S1.B,2087,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,2310.07016867444,Sample 1,-0.393035933844733,-0.22894837177171
OTU218,123545.M1.S1.B,373,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,412.868314765484,Sample 1,-0.397979647865993,-0.400463182146555
OTU22,123545.M1.S1.B,49,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,54.2373925563237,Sample 1,-0.352493835073768,-0.493394096275196
OTU225,123545.M1.S1.B,511,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,565.61852237309,Sample 1,-0.391427928651751,-0.299787976359792
OTU229,123545.M1.S1.B,598,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,661.917566299624,Sample 1,-0.39170158481208,-0.380532533395708
OTU231,123545.M1.S1.B,393,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,435.006026012963,Sample 1,-0.390927816356881,-0.352403184869131
OTU234,123545.M1.S1.B,473,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,523.556871002879,Sample 1,-0.391184529030542,-0.309359546096073
OTU235,123545.M1.S1.B,451,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,499.205388630653,Sample 1,-0.391178073816579,-0.309613394192776
OTU236,123545.M1.S1.B,1000,B,123545.M1.S1,20605.1111111111,0.7,13.5,2.31,1,5,0.6,0.0444444444444444,1106.88556237395,Sample 1,-0.392384392087345,-0.295124064584896
